Split,Auto_Order,Auto_MAPE,Auto_R2,Fixed_MAPE,Fixed_R2,MAPE_Diff,Winner
60:40,"(3, 2, 0)",14.712654404956696,0.10368474423670548,85.04926316300421,-34.61423836884185,-70.33660875804752,AUTO
65:35,"(3, 2, 0)",28.341992431594342,-2.1984295073785423,70.53683404574596,-23.518069576685335,-42.19484161415162,AUTO
70:30,"(3, 2, 1)",10.077764308839747,0.2010808660271386,5.287611127690962,0.7839797322748492,4.790153181148785,FIXED
75:25,"(3, 2, 0)",6.173937636763019,0.5671945698593879,6.53419374061321,0.7263009157996083,-0.36025610385019124,AUTO
80:19,"(3, 2, 0)",25.46421695914659,-2.287084999407293,22.028525298867592,-1.374095402576276,3.435691660278998,FIXED
85:15,"(3, 2, 1)",8.078227504349883,0.6203196267212228,6.884973392855959,0.4306068398384786,1.193254111493924,FIXED
90:9,"(0, 2, 1)",9.992870249566117,0.16877338390245156,9.323522930377582,0.1417748177808028,0.6693473191885353,FIXED
